predict,target
0.10058,0.2
-0.09102,-0.45
-0.03712,-0.08
-0.01054,-0.35
-0.06,-0.27
-0.0101,-0.31
0.06056,0.48
-0.16297999999999999,-0.49
0.0949,-0.29
-0.1001,-0.21
-0.01876,0.21
-0.051660000000000005,0.35
0.04702,0.1
0.0902,-0.41
0.19862,0.24
-0.10288,0.36
-0.03758,-0.06
-0.13802,0.5
-0.09558,-0.18
0.05668,0.0
0.1204,0.42
0.12594,-0.41
-0.020640000000000002,-0.47
0.12256,-0.18
0.09481999999999999,-0.33
0.0875,-0.33
0.09390000000000001,-0.42
-0.11864000000000001,-0.15
-0.1084,-0.5
0.01814,0.06
-0.2065,0.28
-0.013959999999999998,0.38
-0.020560000000000002,0.31
0.06084,0.32
-0.18436,0.18
-0.09978,0.33
0.050359999999999995,-0.38
0.00618,-0.15
0.0849,-0.28
0.09237999999999999,0.3
-0.044640000000000006,0.27
0.02408,-0.08
-0.016819999999999998,0.32
0.14076,-0.37
0.01694,-0.48
-0.3104,-0.02
-0.02934,-0.06
-0.10276,0.22
-0.051719999999999995,-0.45
0.07122,0.24
0.08471999999999999,-0.05
-0.0855,0.08
0.033159999999999995,-0.29
-0.037919999999999995,0.3
-0.11016,-0.22
0.20794,0.41
-0.0146,0.03
-0.03964,-0.05
0.13246,0.09
0.24058,0.46
-0.00096,0.13
0.05196,0.17
-0.03094,-0.01
-0.03252,-0.19
0.06828000000000001,0.07
0.03454,-0.01
0.10067999999999999,0.36
0.06876,-0.46
-0.02298,0.22
0.14742,0.32
-0.07504,-0.49
0.055099999999999996,0.12
-0.12946,-0.21
-0.06494,0.41
0.30047999999999997,-0.02
0.0159,0.3
0.00422,0.16
-0.0668,-0.07
-0.00836,-0.11
-0.012960000000000001,0.4
0.07919999999999999,-0.29
-0.051239999999999994,-0.34
0.033460000000000004,0.33
0.27934000000000003,0.3
0.023799999999999998,0.48
-0.0861,-0.02
0.02012,-0.44
-0.01924,0.41
-0.28292,0.44
-0.15026,-0.18
-0.00362,0.04
0.17524,-0.06
-0.01516,-0.25
0.02508,0.21
0.11338,0.13
-0.08544,-0.26
0.04704,-0.01
0.07075999999999999,-0.39
-0.26758,-0.15
-0.034140000000000004,0.17
-0.15814,0.15
-0.12151999999999999,0.29
-0.10640000000000001,-0.3
0.1573,0.04
0.13126,0.47
-0.01652,0.31
-0.00524,0.35
-0.06817999999999999,0.25
-0.15018,-0.29
-0.16556,-0.18
0.01504,-0.39
-0.20794,0.16
-0.11055999999999999,-0.04
0.10354,-0.42
-0.29719999999999996,-0.15
0.060579999999999995,0.13
0.11276,0.49
-0.07588,-0.45
0.13458,-0.34
-0.08644,-0.34
0.10314,-0.03
0.0002,0.03
-0.04822,-0.34
0.21406,0.31
0.005580000000000001,0.2
0.0556,0.19
-0.0369,0.12
0.045259999999999995,0.17
0.10512,0.15
0.056799999999999996,-0.15
-0.0264,-0.18
-0.25494,-0.15
-0.01084,0.45
0.0087,0.31
0.01142,-0.25
-0.0924,0.15
-0.07325999999999999,-0.08
0.0872,-0.49
0.03248,0.14
0.0302,0.24
0.08586,0.11
-0.19064,-0.27
0.00848,-0.11
-0.08481999999999999,0.2
-0.06768,-0.15
-0.037360000000000004,0.13
-0.058159999999999996,-0.38
0.02812,-0.14
0.13766,-0.24
0.20364000000000002,-0.28
-0.15560000000000002,-0.03
-0.06686,0.14
0.010280000000000001,-0.28
0.14737999999999998,-0.01
-0.16726,0.23
0.12972,-0.02
-0.16932,0.45
0.15894,0.46
-0.0088,0.37
0.0018,0.1
0.121,0.42
0.12374,0.04
-0.09144000000000001,-0.08
0.05154,-0.25
0.009340000000000001,-0.02
-0.19039999999999999,-0.1
0.0799,0.39
0.09978,-0.29
-0.09151999999999999,-0.32
0.0315,-0.46
-0.0418,-0.13
-0.033479999999999996,0.3
0.06996000000000001,-0.07
0.02932,0.02
-0.17106000000000002,-0.34
-0.06916,-0.07
-0.13696,-0.24
-0.0298,0.28
-0.15042,0.12
-0.12938,0.07
-0.03306,-0.27
-0.0014399999999999999,0.23
-0.12706,-0.29
0.317,0.49
-0.19064,-0.2
0.10490000000000001,0.4
0.019039999999999998,-0.05
-0.10371999999999999,-0.27
0.20696,0.47
0.04242,-0.24
0.2151,-0.42
0.07434,0.19
0.01944,-0.27
0.06096,-0.17
-0.19891999999999999,-0.47
-0.06812,-0.49
