predict,target
143.75160800000032,14.994000000000002
216.7880880000006,22.205
191.75796399999984,24.802
140.74104600000013,9.977
223.3269200000009,21.877
153.1457279999998,23.961
183.8424280000004,16.753
144.44715200000007,8.09
184.04308199999997,27.676
217.6895000000004,23.494
98.51605200000006,2.315
166.56530400000054,12.729
200.6139480000003,0.175
127.1055180000001,13.524
245.0263820000004,12.413
245.07566000000045,21.208
133.4331900000001,8.087
195.23599600000006,6.284
177.72861000000003,20.892
212.0954820000005,19.425
262.57061200000055,19.082
161.74538400000012,25.704
150.08730200000016,12.583999999999998
170.45539599999955,25.077
119.29320000000011,11.491
207.62331199999971,8.866
220.68438400000048,16.419
181.9204860000001,26.771
174.79412799999952,28.756
195.22137599999976,9.562
147.64284400000003,22.542999999999996
187.93501800000053,5.054
101.93881400000015,2.434
109.08766400000009,8.005
232.48584800000043,18.041
240.2927040000007,4.382
167.11130399999962,24.031999999999996
151.9265979999999,5.317
167.7373140000001,18.265
190.46931399999914,28.205
195.08064200000038,28.786000000000005
167.04812800000033,14.535
151.72634200000022,7.163
164.70145800000023,29.362
183.87760199999997,25.331
143.47173200000006,13.018000000000002
160.80414400000024,2.806
193.98086800000047,3.327
139.09428400000013,13.823
188.4410739999994,25.736
192.38318999999998,1.222
144.8798579999999,28.3
273.1214500000003,0.763
129.79519200000036,26.705
166.67163599999995,28.066
188.27969200000004,14.409
190.94149999999956,28.523000000000003
182.53940800000007,7.631
178.9039220000002,22.201
190.38927000000007,28.766
185.04982800000016,3.553
193.7381500000003,2.296
221.05355799999984,0.48699999999999993
205.12134999999947,6.397
188.4188579999996,14.711000000000002
171.28305400000053,6.892
165.8686720000006,16.462
234.65018000000046,3.845
181.92605200000028,19.805
154.93249000000017,22.539
162.72722200000032,17.557
150.0432060000003,12.708
157.4324280000001,4.79
184.23038999999972,28.68
175.98694599999956,14.876
203.0202539999999,4.951
182.9168159999999,15.62
183.23174799999975,17.244
242.09558800000025,16.606
183.74768799999995,24.742000000000004
221.5996480000007,1.538
204.49679799999984,22.327
186.36355000000006,27.601
159.69544799999997,16.658
167.075328,17.8
174.79102400000014,9.648
171.8637879999998,25.33
189.81198000000006,6.982
196.16174599999937,29.223
178.2345720000004,27.823
176.4980700000003,12.140999999999998
175.1798200000002,20.263
166.89916200000044,18.537
202.98191400000047,23.717
169.11312799999988,24.48
174.1074819999998,13.998
165.94837599999988,27.517
209.84014399999944,6.413
158.10428399999984,15.531
153.688776,0.214
173.12905800000004,16.936
183.18545199999986,18.056
245.29654400000038,16.849
193.1285420000006,11.439
175.55792599999972,27.653
179.3975660000002,18.145
167.43611400000026,14.742
177.25890200000035,9.804
217.26525800000053,25.146
155.10936199999978,24.904
165.59403199999971,12.876
216.20310799999942,3.613
167.71596200000022,17.228
163.12258999999992,0.828
272.02481000000034,6.236000000000001
177.25168599999986,21.961
200.3488780000004,21.643
156.56117599999914,1.9980000000000002
182.31593799999996,18.583
180.84152400000005,29.707000000000004
165.62246799999994,25.223
176.81281000000024,10.271
227.7349840000004,16.041
239.96442400000058,25.517
246.2549580000004,22.255
175.0711319999993,20.909000000000002
168.4497560000001,26.588999999999995
